Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
1992 1 1 2 0 0 0.49 0.289043 0.779043 9.45648e+006 6.56886e+006 1.89868e+006 2.86215e+006 0.0103106 0.0103106 29510.5 29510.5 1 0.766 97502 74686.5 0 0 
1992 1 1 3 0 0 0.33 0.233563 0.563563 1.22275e+006 934747 218322 342206 0.0146831 0.0146831 5024.65 5024.65 1 1 17953.8 17953.8 0 0 
1992 1 1 4 0 0 0.3 0.233563 0.533563 872228 675939 157875 214730 0.0230286 0.0230286 4944.94 4944.94 1 1 20086.2 20086.2 0 0 
1992 2 1 0 0 0 1.19 0.00330788 1.19331 2.57964e+008 1.50627e+008 498258 525419 0.0046382 0.0046382 2437 2437 1 0 1.19649e+006 0 0 0 
1992 2 1 1 0 0 0.52 0.00599118 0.525991 1.41681e+007 1.10177e+007 66009 87265 0.0134376 0.0134376 1172.63 1172.63 1 0.036 190385 6853.87 0 0 
1992 2 1 2 0 0 0.39 0.0066476 0.396648 4.33906e+006 3.58185e+006 23810.7 8410 0.0267209 0.0267209 224.723 224.723 1 0.766 115943 88812.7 0 0 
1992 2 1 3 0 0 0.29 0.00537163 0.295372 695962 602593 3236.91 3362 0.028742 0.028742 96.6307 96.6307 1 1 20003.4 20003.4 0 0 
1992 2 1 4 0 0 0.29 0.00537163 0.295372 511572 442940 2379.31 728 0.0309314 0.0309314 22.5181 22.5181 1 1 15823.6 15823.6 0 0 
1993 1 1 1 0 0 0.67 0.449223 1.11922 7.82189e+007 4.70664e+007 2.11433e+007 1.51638e+007 0.00577626 0.00577626 87590.2 87590.2 1 0.036 451812 16265.2 0 0 
1993 1 1 2 0 0 0.51 0.498442 1.00844 8.37294e+006 5.27408e+006 2.62882e+006 558458 0.0163847 0.0163847 9150.15 9150.15 1 0.766 137188 105086 0 0 
1993 1 1 3 0 0 0.35 0.402769 0.752769 2.91832e+006 2.05059e+006 825913 211339 0.0178928 0.0178928 3781.45 3781.45 1 1 52217 52217 0 0 
1993 1 1 4 0 0 0.33 0.402769 0.732769 898713 637053 256585 1.33609e+006 0.0232962 0.0232962 31125.8 31125.8 1 1 20936.6 20936.6 0 0 
1993 2 1 0 0 0 1.14 0.0417576 1.18176 1.9094e+008 1.12012e+008 4.67735e+006 9.66291e+006 0.00347367 0.00347367 33565.8 33565.8 1 0 663263 0 0 0 
1993 2 1 1 0 0 0.52 0.0756306 0.595631 2.55411e+007 1.92442e+007 1.45545e+006 850927 0.00733712 0.00733712 6243.35 6243.35 1 0.036 187398 6746.32 0 0 
1993 2 1 2 0 0 0.4 0.083917 0.483917 3.05434e+006 2.42139e+006 203196 154686 0.0167194 0.0167194 2586.26 2586.26 1 0.766 51066.8 39117.1 0 0 
1993 2 1 3 0 0 0.32 0.0678096 0.38781 1.37471e+006 1.13951e+006 77269.5 70612 0.0208143 0.0208143 1469.74 1469.74 1 1 28613.6 28613.6 0 0 
1993 2 1 4 0 0 0.31 0.0678096 0.37781 431900 359686 24390.2 12195 0.0223966 0.0223966 273.126 273.126 1 1 9673.09 9673.09 0 0 
1994 1 1 1 0 0 0.69 0.501665 1.19167 5.85687e+007 3.42214e+007 1.71677e+007 2.37416e+007 0.00607808 0.00607808 144303 144303 1 0.036 355985 12815.5 0 0 
1994 1 1 2 0 0 0.53 0.556629 1.08663 1.40786e+007 8.58542e+006 4.7789e+006 4.81775e+006 0.0145701 0.0145701 70195.2 70195.2 1 0.766 205127 157127 0 0 
1994 1 1 3 0 0 0.36 0.449788 0.809788 1.88259e+006 1.29037e+006 580392 938476 0.020636 0.020636 19366.3 19366.3 1 1 38849 38849 0 0 
1994 1 1 4 0 0 0.34 0.449788 0.789788 1.2288e+006 849594 382137 386452 0.0211218 0.0211218 8162.58 8162.58 1 1 25954.6 25954.6 0 0 
1994 2 1 0 0 0 1.11 0.0157569 1.12576 1.80436e+008 1.08284e+008 1.70622e+006 0 0.00355205 0.00355205 0 0 1 0 640919 0 0 0 
1994 2 1 1 0 0 0.58 0.0285386 0.608539 1.77882e+007 1.33251e+007 380280 614909 0.0129762 0.0129762 7979.17 7979.17 1 0.036 230823 8309.62 0 0 
1994 2 1 2 0 0 0.46 0.0316654 0.491665 4.74945e+006 3.75184e+006 118804 684228 0.0208401 0.0208401 14259.4 14259.4 1 0.766 98978.8 75817.8 0 0 
1994 2 1 3 0 0 0.34 0.0255875 0.365587 837661 701614 17952.5 77945 0.0351862 0.0351862 2742.59 2742.59 1 1 29474.1 29474.1 0 0 
1994 2 1 4 0 0 0.32 0.0255875 0.345587 557805 471626 12067.7 10064 0.0271307 0.0271307 273.044 273.044 1 1 15133.6 15133.6 0 0 
1995 1 1 1 0 0 0.71 0.408271 1.11827 5.85347e+007 3.52356e+007 1.43857e+007 2.50371e+007 0.00556302 0.00556302 139282 139282 1 0.036 325630 11722.7 0 0 
1995 1 1 2 0 0 0.56 0.453003 1.013 9.67937e+006 6.0854e+006 2.7567e+006 1.89381e+006 0.00974284 0.00974284 18451.1 18451.1 1 0.766 94304.6 72237.3 0 0 
1995 1 1 3 0 0 0.41 0.366052 0.776052 2.90479e+006 2.02042e+006 739578 238187 0.0138145 0.0138145 3290.44 3290.44 1 1 40128.3 40128.3 0 0 
1995 1 1 4 0 0 0.38 0.366052 0.746052 975977 687800 251770 155747 0.0164799 0.0164799 2566.69 2566.69 1 1 16084 16084 0 0 
1995 2 1 0 0 0 1.01 0.0071493 1.01715 1.53307e+008 9.62172e+007 687885 1.02014e+006 0.00471425 0.00471425 4809.2 4809.2 1 0 722726 0 0 0 
1995 2 1 1 0 0 0.55 0.0129487 0.562949 1.91318e+007 1.46296e+007 189434 483714 0.00819298 0.00819298 3963.06 3963.06 1 0.036 156746 5642.86 0 0 
1995 2 1 2 0 0 0.45 0.0143674 0.464367 3.51484e+006 2.81167e+006 40396.4 78009 0.0102165 0.0102165 796.978 796.978 1 0.766 35909.3 27506.5 0 0 
1995 2 1 3 0 0 0.35 0.0116097 0.36161 1.33684e+006 1.12182e+006 13023.9 12661 0.0136509 0.0136509 172.834 172.834 1 1 18249.2 18249.2 0 0 
1995 2 1 4 0 0 0.34 0.0116097 0.35161 462843 390227 4530.4 17071 0.0161155 0.0161155 275.107 275.107 1 1 7458.92 7458.92 0 0 
1996 1 1 1 0 0 0.66 0.357877 1.01788 5.54394e+007 3.47839e+007 1.24484e+007 4.3192e+006 0.00879351 0.00879351 37980.9 37980.9 1 0.036 487507 17550.3 0 0 
1996 1 1 2 0 0 0.53 0.397087 0.927087 1.08961e+007 7.10228e+006 2.82023e+006 3.39364e+006 0.0133054 0.0133054 45153.6 45153.6 1 0.766 144976 111052 0 0 
1996 1 1 3 0 0 0.39 0.320869 0.710869 2.20919e+006 1.58116e+006 507346 464830 0.0260509 0.0260509 12109.3 12109.3 1 1 57551.5 57551.5 0 0 
1996 1 1 4 0 0 0.36 0.320869 0.680869 1.25682e+006 911550 292488 398636 0.0384783 0.0384783 15338.8 15338.8 1 1 48360.2 48360.2 0 0 
1996 2 1 0 0 0 0.99 0.0428602 1.03286 7.42461e+008 4.62942e+008 1.98418e+007 6.26264e+006 0.00248953 0.00248953 15591 15591 1 0 1.84838e+006 0 0 0 
1996 2 1 1 0 0 0.57 0.0776277 0.647628 2.00337e+007 1.47466e+007 1.14475e+006 3.11138e+006 0.00804549 0.00804549 25032.6 25032.6 1 0.036 161181 5802.5 0 0 
1996 2 1 2 0 0 0.47 0.0861329 0.556133 4.31162e+006 3.3072e+006 284858 96913 0.0140038 0.0140038 1357.15 1357.15 1 0.766 60379 46250.3 0 0 
1996 2 1 3 0 0 0.36 0.0696002 0.4296 1.08519e+006 882175 61399.6 32879 0.0157473 0.0157473 517.757 517.757 1 1 17088.9 17088.9 0 0 
1996 2 1 4 0 0 0.35 0.0696002 0.4196 636173 519567 36161.9 247648 0.023997 0.023997 5942.82 5942.82 1 1 15266.3 15266.3 0 0 
1997 1 1 1 0 0 0.64 0.670479 1.31048 2.64307e+008 1.47294e+008 9.87575e+007 6.68562e+007 0.00522665 0.00522665 349434 349434 1 0.036 1.38144e+006 49731.8 0 0 
1997 1 1 2 0 0 0.52 0.743939 1.26394 1.04833e+007 5.95075e+006 4.42699e+006 2.9118e+006 0.010111 0.010111 29441.3 29441.3 1 0.766 105997 81193.9 0 0 
1997 1 1 3 0 0 0.4 0.601145 1.00114 2.47238e+006 1.56209e+006 939044 606997 0.0137351 0.0137351 8337.19 8337.19 1 1 33958.5 33958.5 0 0 
1997 1 1 4 0 0 0.38 0.601145 0.981145 1.12437e+006 716373 430644 194194 0.0182619 0.0182619 3546.34 3546.34 1 1 20533.1 20533.1 0 0 
1997 2 1 0 0 0 0.9 0.0659443 0.965944 6.39227e+007 4.09881e+007 2.70293e+006 2.97527e+006 0.002919 0.002919 8684.79 8684.79 1 0 186590 0 0 0 
1997 2 1 1 0 0 0.53 0.119437 0.649437 7.1281e+007 5.24271e+007 6.26175e+006 1.03879e+007 0.00669439 0.00669439 69540.9 69540.9 1 0.036 477183 17178.6 0 0 
1997 2 1 2 0 0 0.43 0.132523 0.562523 2.96195e+006 2.26536e+006 300213 134153 0.0102162 0.0102162 1370.54 1370.54 1 0.766 30259.9 23179.1 0 0 
1997 2 1 3 0 0 0.38 0.107086 0.487086 908496 719182 77014.3 12655 0.0142418 0.0142418 180.23 180.23 1 1 12938.7 12938.7 0 0 
1997 2 1 4 0 0 0.36 0.107086 0.467086 421507 336759 36062.2 9368 0.0144352 0.0144352 135.229 135.229 1 1 6084.52 6084.52 0 0 
1998 1 1 1 0 0 0.63 0.794019 1.42402 2.43305e+007 1.29725e+007 1.03004e+007 3.95389e+006 0.00495911 0.00495911 19607.8 19607.8 1 0.036 120658 4343.67 0 0 
1998 1 1 2 0 0 0.49 0.881014 1.37101 3.72329e+007 2.02634e+007 1.78523e+007 2.81367e+007 0.0100695 0.0100695 283323 283323 1 0.766 374917 287187 0 0 
1998 1 1 3 0 0 0.38 0.711909 1.09191 1.68763e+006 1.02692e+006 731072 2.55289e+006 0.0136805 0.0136805 34924.8 34924.8 1 1 23087.6 23087.6 0 0 
1998 1 1 4 0 0 0.35 0.711909 1.06191 822404 506655 360692 290096 0.0202764 0.0202764 5882.1 5882.1 1 1 16675.4 16675.4 0 0 
1998 2 1 0 0 0 0.97 0.14014 1.11014 9.32071e+007 5.6294e+007 7.88906e+006 3.01361e+007 0.00318996 0.00318996 96132.8 96132.8 1 0 297327 0 0 0 
1998 2 1 1 0 0 0.51 0.25382 0.76382 5.85743e+006 4.09593e+006 1.03963e+006 992451 0.00703464 0.00703464 6981.53 6981.53 1 0.036 41204.9 1483.38 0 0 
1998 2 1 2 0 0 0.41 0.281629 0.691629 9.45156e+006 6.82244e+006 1.9214e+006 740255 0.0151749 0.0151749 11233.3 11233.3 1 0.766 143427 109865 0 0 
1998 2 1 3 0 0 0.36 0.227572 0.587572 566326 428259 97459.9 192391 0.0173239 0.0173239 3332.97 3332.97 1 1 9811.01 9811.01 0 0 
1998 2 1 4 0 0 0.33 0.227572 0.557572 284383 217992 49608.9 31983 0.0207258 0.0207258 662.874 662.874 1 1 5894.08 5894.08 0 0 
1999 1 1 1 0 0 0.73 0.469721 1.19972 3.07129e+007 1.78873e+007 8.40205e+006 5.18218e+006 0.00735028 0.00735028 38090.5 38090.5 1 0.036 225749 8126.96 0 0 
1999 1 1 2 0 0 0.54 0.704597 1.2446 2.72888e+006 1.56099e+006 1.09987e+006 1.55357e+006 0.0100665 0.0100665 15638.9 15638.9 1 0.766 27470.2 21042.1 0 0 
1999 1 1 3 0 0 0.36 0.673605 1.0336 4.73296e+006 2.9502e+006 1.98727e+006 1.97927e+006 0.0141363 0.0141363 27979.7 27979.7 1 1 66906.6 66906.6 0 0 
1999 1 1 4 0 0 0.33 0.673605 1.0036 477530 301402 203026 421461 0.026348 0.026348 11104.7 11104.7 1 1 12582 12582 0 0 
1999 2 1 0 0 0 1.04 0.140221 1.18022 1.21485e+008 7.13115e+007 9.99934e+006 6.4435e+006 0.00866435 0.00866435 55828.7 55828.7 1 0 1.05259e+006 0 0 0 
1999 2 1 1 0 0 0.58 0.212221 0.792221 9.25314e+006 6.39085e+006 1.35628e+006 1.83535e+006 0.0145334 0.0145334 26673.8 26673.8 1 0.036 134480 4841.27 0 0 
1999 2 1 2 0 0 0.47 0.318339 0.788339 786073 543833 173123 118026 0.0194472 0.0194472 2295.28 2295.28 1 0.766 15286.9 11709.8 0 0 
1999 2 1 3 0 0 0.33 0.304337 0.634337 1.68362e+006 1.24668e+006 379412 400916 0.0210585 0.0210585 8442.68 8442.68 1 1 35454.4 35454.4 0 0 
1999 2 1 4 0 0 0.3 0.304337 0.604337 175042 131371 39981.1 169073 0.030749 0.030749 5198.83 5198.83 1 1 5382.35 5382.35 0 0 
2000 1 1 1 0 0 0.8 0.592422 1.39242 3.73214e+007 2.01434e+007 1.19334e+007 1.87928e+007 0.00686652 0.00686652 129041 129041 1 0.036 256268 9225.66 0 0 
2000 1 1 2 0 0 0.61 0.888654 1.49865 4.19017e+006 2.17125e+006 1.92949e+006 3.28627e+006 0.0105228 0.0105228 34580.6 34580.6 1 0.766 44092.2 33774.6 0 0 
2000 1 1 3 0 0 0.42 0.849565 1.26956 357348 202392 171945 541129 0.0152704 0.0152704 8263.25 8263.25 1 1 5456.85 5456.85 0 0 
2000 1 1 4 0 0 0.39 0.849565 1.23956 988450 566557 481327 533035 0.0204507 0.0204507 10900.9 10900.9 1 1 20214.5 20214.5 0 0 
2000 2 1 0 0 0 1.12 0.00369375 1.12369 1.33994e+008 8.04808e+007 297276 0 0.00518988 0.00518988 0 0 1 0 695413 0 0 0 
2000 2 1 1 0 0 0.65 0.00559043 0.65559 9.27336e+006 6.80185e+006 38025.3 343747 0.0108453 0.0108453 3728.05 3728.05 1 0.036 100573 3620.62 0 0 
2000 2 1 2 0 0 0.55 0.00838584 0.558386 936213 717382 6015.85 3749 0.0173743 0.0173743 65.1362 65.1362 1 0.766 16266 12459.8 0 0 
2000 2 1 3 0 0 0.39 0.00801698 0.398017 100398 82824.9 664.005 1421 0.023737 0.023737 33.7302 33.7302 1 1 2383.15 2383.15 0 0 
2000 2 1 4 0 0 0.37 0.00801698 0.378017 286166 238296 1910.41 8735 0.0256454 0.0256454 224.013 224.013 1 1 7338.85 7338.85 0 0 
2001 1 1 1 0 0 0.82 0.247013 1.06701 4.35584e+007 2.67783e+007 6.6146e+006 5.32714e+006 0.00681582 0.00681582 36308.8 36308.8 1 0.036 296886 10687.9 0 0 
2001 1 1 2 0 0 0.66 0.370529 1.03053 4.81413e+006 3.00463e+006 1.1133e+006 991940 0.0136568 0.0136568 13546.7 13546.7 1 0.766 65745.7 50361.2 0 0 
2001 1 1 3 0 0 0.49 0.35423 0.84423 535637 361718 128131 163012 0.0178215 0.0178215 2905.11 2905.11 1 1 9545.84 9545.84 0 0 
2001 1 1 4 0 0 0.45 0.35423 0.80423 263519 181058 64136.2 160096 0.0232335 0.0232335 3719.59 3719.59 1 1 6122.48 6122.48 0 0 
2001 2 1 0 0 0 1.19 0.145335 1.33533 1.27087e+008 7.01355e+007 1.01931e+007 1.82627e+007 0.00555258 0.00555258 101405 101405 1 0 705661 0 0 0 
2001 2 1 1 0 0 0.78 0.219962 0.999962 1.49856e+007 9.47285e+006 2.08367e+006 3.96802e+006 0.00893764 0.00893764 35464.8 35464.8 1 0.036 133936 4821.69 0 0 
2001 2 1 2 0 0 0.67 0.329951 0.999951 1.71777e+006 1.08586e+006 358280 9186 0.0159635 0.0159635 146.641 146.641 1 0.766 27421.7 21005 0 0 
2001 2 1 3 0 0 0.51 0.315437 0.825437 230264 156764 49449 2437 0.0158855 0.0158855 38.713 38.713 1 1 3657.86 3657.86 0 0 
2001 2 1 4 0 0 0.49 0.315437 0.805437 117907 80968.7 25540.5 5818 0.0254591 0.0254591 148.121 148.121 1 1 3001.8 3001.8 0 0 
2002 1 1 1 0 0 0.84 0.368397 1.2084 3.34328e+007 1.94036e+007 7.14823e+006 9.07515e+006 0.00808755 0.00808755 73395.7 73395.7 1 0.036 270390 9734.02 0 0 
2002 1 1 2 0 0 0.72 0.552608 1.27261 5.5131e+006 3.1187e+006 1.72342e+006 2.6805e+006 0.0127178 0.0127178 34090.1 34090.1 1 0.766 70114.5 53707.7 0 0 
2002 1 1 3 0 0 0.58 0.528301 1.1083 631963 381972 201796 387226 0.0146254 0.0146254 5663.34 5663.34 1 1 9242.73 9242.73 0 0 
2002 1 1 4 0 0 0.54 0.528301 1.0683 153557 94352 49846.3 135214 0.0192277 0.0192277 2599.86 2599.86 1 1 2952.56 2952.56 0 0 
2002 2 1 0 0 0 1.22 0 1.22 3.19757e+007 1.84717e+007 0 0 0.00944091 0.00944091 0 0 1 0 301880 0 0 0 
2002 2 1 1 0 0 0.8 0 0.8 9.98557e+006 6.87346e+006 0 20983 0.0197288 0.0197288 413.969 413.969 1 0.036 197003 7092.11 0 0 
2002 2 1 2 0 0 0.67 0 0.67 1.54422e+006 1.12542e+006 0 2940 0.0316056 0.0316056 92.9205 92.9205 1 0.766 48806 37385.4 0 0 
2002 2 1 3 0 0 0.63 0 0.63 208623 154781 0 972 0.04318 0.04318 41.9709 41.9709 1 1 9008.35 9008.35 0 0 
2002 2 1 4 0 0 0.61 0 0.61 52761.1 39497.2 0 0 0.0466516 0.0466516 0 0 1 1 2461.39 2461.39 0 0 
2003 1 1 1 0 0 0.83 0.182734 1.01273 9.44018e+006 5.93569e+006 1.08465e+006 939264 0.00530455 0.00530455 4982.37 4982.37 1 0.036 50075.9 1802.73 0 0 
2003 1 1 2 0 0 0.72 0.274108 0.994108 4.48681e+006 2.8432e+006 779343 807536 0.014609 0.014609 11797.3 11797.3 1 0.766 65547.6 50209.4 0 0 
